6,10,101,-58.30515,-33.19325,-24.95332,-22.79797,-47.6033,-67.95705,-9.491413,-52.53053,-75.27402,12.55103,-52.97093,-65.24232,31.18816,-43.78757,-48.61728,100,42.29807,-29.15994,-25.1391,11.91597,-14.18819,-94.4509,-0.4622269,-18.40981,-103.8502,-16.53524,-20.55061,-93.11357,-31.12882,-16.90994,-67.72856,57,15,24,26,93,77,16,19,29,85
6,10,101,-58.26997,-32.94182,-24.95648,-22.37182,-47.20934,-68.7822,-9.254036,-52.23325,-75.87229,12.52558,-52.93292,-65.38244,30.94186,-43.7578,-48.65891,100,42.29033,-28.86899,-25.11646,11.74026,-13.35153,-94.33987,-0.8395386,-17.57095,-103.7776,-16.82329,-19.9666,-92.99155,-31.2741,-16.58691,-67.56396,58,15,24,26,92,77,16,19,29,85
6,10,101,-57.91368,-33.37883,-24.96132,-22.00679,-47.42107,-68.46936,-9.078384,-52.24414,-75.80553,12.46693,-53.15395,-64.98309,30.64393,-44.04048,-48.24271,100,42.2728,-28.6499,-25.16762,11.67922,-13.13602,-94.28586,-0.9266911,-17.34001,-103.7231,-16.88084,-19.76059,-92.94858,-31.35782,-16.37303,-67.60245,58,15,24,26,92,77,16,19,29,85
6,10,101,-57.5475,-34.12302,-24.93848,-21.84494,-47.66524,-67.91245,-8.826561,-51.74748,-76.24634,12.64487,-53.00458,-64.92845,30.6955,-44.20419,-47.94519,100,42.2245,-28.67438,-25.17165,11.71724,-13.18849,-94.29939,-0.8451195,-17.37605,-103.7316,-16.80788,-19.75055,-92.96445,-31.31888,-16.35115,-67.63147,57,15,24,26,91,77,16,19,29,85
6,10,101,-57.53847,-34.91519,-24.72876,-22.12461,-47.82361,-67.2119,-8.816925,-51.42766,-76.24919,12.85837,-52.70322,-64.93938,30.9865,-44.23514,-47.66847,100,42.15915,-28.95639,-25.12019,11.85029,-13.58095,-94.3629,-0.6045265,-17.67549,-103.7905,-16.61538,-19.90271,-93.04558,-31.16657,-16.4702,-67.67337,56,16,24,26,91,77,16,19,29,85
6,10,101,-57.57568,-35.33835,-24.41432,-22.14606,-47.4736,-67.76204,-8.855461,-50.879,-77.04695,12.86824,-52.24254,-65.46164,30.97724,-43.98256,-47.80023,100,42.17616,-28.96007,-25.11136,11.88405,-13.40849,-94.39395,-0.6263628,-17.5524,-103.8293,-16.65648,-19.75854,-93.1003,-31.22606,-16.34761,-67.72696,57,16,24,26,91,77,16,19,29,85
6,10,101,-57.35377,-35.24686,-24.50882,-22.20767,-47.30672,-68.16479,-8.870071,-50.50101,-77.54261,12.86206,-52.04778,-65.50419,31.14191,-43.78857,-47.93676,100,42.27837,-28.63414,-25.14973,11.84561,-12.86919,-94.39935,-0.8399658,-17.03754,-103.8759,-16.88749,-19.26549,-93.16412,-31.47243,-15.92706,-67.80846,57,16,24,26,91,77,16,19,29,86
6,10,101,-57.18405,-35.3447,-24.44926,-22.20961,-47.17731,-67.90913,-8.69104,-49.77516,-78.04217,13.13593,-51.41258,-65.81312,31.62878,-43.34157,-48.19622,100,42.31832,-28.3941,-25.19414,11.80604,-12.45746,-94.39087,-0.9904022,-16.64638,-103.8875,-17.04353,-18.93051,-93.1752,-31.63607,-15.64351,-67.84103,57,17,25,26,92,77,16,19,29,86
6,10,101,-57.242,-34.95065,-24.44196,-22.31947,-46.92104,-68.12828,-8.694832,-49.50592,-78.23247,13.4016,-50.84709,-66.45346,32.2904,-42.77679,-48.91681,100,42.30784,-28.32585,-25.24374,11.78482,-12.36786,-94.43224,-1.038229,-16.5369,-103.9458,-17.08926,-18.85303,-93.22499,-31.6746,-15.58484,-67.87671,57,17,25,27,93,77,16,19,29,86
6,10,101,-57.26121,-34.79665,-24.56353,-22.5622,-47.29889,-67.8399,-9.011116,-49.81158,-77.85165,13.29527,-51.14388,-66.11301,32.43906,-42.84035,-48.97959,100,42.21506,-28.5825,-25.23334,11.81791,-12.66553,-94.52057,-0.8953838,-16.78423,-104.0251,-16.96444,-19.04404,-93.30493,-31.55752,-15.75183,-67.90811,56,17,25,26,93,77,16,19,29,86
6,10,101,-57.25499,-34.96912,-24.40561,-22.45107,-47.4837,-67.12843,-8.990448,-49.82608,-77.29321,13.31035,-51.23854,-65.60839,32.43608,-42.95462,-48.60973,100,42.1669,-28.77577,-25.20518,11.84777,-12.88896,-94.64061,-0.7968731,-16.96043,-104.1397,-16.88653,-19.15637,-93.42502,-31.48063,-15.87355,-67.96091,56,17,25,26,93,77,16,19,29,86
6,10,101,-57.61392,-35.04469,-24.34364,-22.60715,-48.0878,-66.14474,-9.362076,-50.56627,-76.15291,13.19518,-51.54977,-65.3,32.53658,-43.14793,-48.54303,100,42.30051,-28.53751,-25.23186,11.77941,-12.53983,-94.65002,-0.9929419,-16.64468,-104.1752,-17.07692,-18.84431,-93.47772,-31.6817,-15.62047,-68.02292,56,16,25,26,93,77,16,19,29,86
6,10,101,-57.77611,-35.416,-24.08005,-22.60818,-48.93617,-64.34019,-9.588829,-51.06136,-75.02483,13.0237,-51.95964,-64.44775,32.38586,-43.47322,-47.8826,100,42.42208,-28.07645,-25.31713,11.6955,-11.97701,-94.61842,-1.253762,-16.15146,-104.1643,-17.3228,-18.34471,-93.50109,-31.98262,-15.15402,-68.12852,55,16,24,26,93,77,16,19,29,86
6,10,101,-58.40984,-36.03049,-23.76047,-22.69569,-49.33228,-63.59703,-9.778603,-51.20474,-74.8297,12.94194,-52.14549,-64.33942,32.20824,-43.81535,-47.5145,100,42.48537,-27.91537,-25.35957,11.68706,-11.92038,-94.6554,-1.286631,-16.06909,-104.207,-17.3551,-18.2428,-93.54472,-32.02258,-15.07057,-68.16061,55,17,25,26,94,77,16,19,29,86
6,10,101,-59.21043,-36.41595,-23.37814,-22.8903,-49.78635,-62.83076,-10.06181,-51.35378,-74.61545,12.85326,-52.26125,-64.31152,32.07287,-44.14063,-47.13966,100,42.4654,-28.07051,-25.32172,11.7327,-12.14931,-94.71132,-1.153624,-16.22044,-104.2471,-17.24858,-18.34767,-93.58546,-31.93872,-15.16678,-68.16827,55,17,25,27,94,77,16,19,29,86
6,10,101,-59.66074,-37.38405,-22.9852,-22.90708,-50.5235,-61.39719,-10.38836,-51.93323,-73.67482,12.52979,-52.95766,-63.36203,31.59794,-44.80568,-46.30202,100,42.43177,-28.28444,-25.27751,11.76315,-12.47459,-94.77596,-0.9958801,-16.49115,-104.2973,-17.11521,-18.53964,-93.65271,-31.82986,-15.30643,-68.21756,54,17,25,26,94,77,16,19,29,86
6,10,101,-60.17421,-37.88593,-22.67216,-22.98624,-50.81601,-61.03873,-10.60754,-52.29359,-73.44999,12.45926,-53.15395,-63.50526,31.64651,-44.97989,-46.44628,100,42.60251,-28.00377,-25.32065,11.73426,-12.29201,-94.73474,-1.153021,-16.246,-104.2954,-17.2794,-18.24068,-93.6915,-32.07202,-14.98613,-68.35483,54,17,25,26,95,77,16,19,29,87
6,10,101,-60.58148,-37.99586,-22.42171,-23.10097,-50.68674,-61.25098,-10.64594,-52.13184,-73.71609,12.57842,-52.92291,-63.90308,31.92714,-44.80533,-46.72475,100,42.76883,-27.59436,-25.41795,11.72506,-12.02463,-94.63345,-1.326005,-15.87994,-104.2191,-17.46568,-17.85083,-93.65448,-32.34112,-14.60336,-68.44554,55,17,25,27,95,77,16,19,29,87
6,10,101,-61.07732,-38.66415,-22.14241,-23.25737,-51.56094,-59.66283,-11.08273,-52.74849,-72.68248,12.11057,-53.74768,-62.53676,31.41514,-45.39014,-45.74657,100,42.99723,-26.83823,-25.70352,11.7571,-12.10234,-94.40788,-1.593598,-15.76099,-103.9668,-17.92662,-17.7157,-93.40227,-32.95016,-14.43744,-68.44699,54,17,25,26,95,76,16,19,29,88
6,10,101,-61.12573,-39.30759,-21.8766,-23.14817,-52.20381,-58.19347,-11.31463,-53.1389,-72.0069,11.86272,-54.1904,-61.91444,31.26019,-45.76082,-45.46223,100,43.25375,-26.43802,-26.02019,11.80496,-12.46024,-94.36215,-1.843424,-15.66454,-103.9659,-18.61269,-17.43587,-93.41344,-33.7611,-14.29675,-68.54358,54,18,25,26,95,76,16,19,29,88
6,10,101,-61.18364,-39.96902,-21.58083,-23.07035,-52.74165,-57.09573,-11.52794,-53.61992,-71.38515,11.69746,-54.50241,-61.67626,31.17052,-46.05048,-45.37145,100,43.70404,-26.15875,-26.38365,12.06097,-12.96666,-94.32661,-1.942085,-15.49295,-104.0363,-19.26195,-16.92853,-93.56157,-34.622,-13.96661,-68.77826,53,18,25,26,95,76,17,20,29,89
6,10,101,-61.21334,-39.9364,-21.57956,-22.97593,-52.93144,-56.61073,-11.54833,-53.88925,-70.91458,11.61621,-54.72743,-61.30414,31.10184,-46.15717,-45.20546,100,44.3996,-25.63208,-26.80424,12.36188,-13.12164,-94.20869,-2.185247,-14.97751,-104.0457,-19.94143,-16.2274,-93.63579,-35.36168,-13.58206,-68.87244,53,18,25,26,95,75,17,20,29,90
6,10,101,-61.32954,-39.57703,-21.70108,-23.05549,-52.80177,-56.4447,-11.59245,-53.88379,-70.5929,11.55563,-54.71138,-61.06744,31.09705,-46.0553,-45.13953,100,45.37722,-24.94298,-27.44941,12.9442,-13.04306,-94.14851,-2.412722,-13.88281,-104.1988,-20.65654,-15.03961,-93.8447,-36.0841,-12.98465,-69.01318,53,18,25,26,95,75,18,21,29,92
6,10,101,-61.17701,-39.67174,-21.80287,-22.97495,-52.95282,-56.44754,-11.54243,-53.86893,-70.87366,11.65187,-54.58086,-61.49567,31.19977,-46.02084,-45.3741,100,45.90963,-24.89996,-27.83041,13.53042,-13.05533,-94.25208,-2.323849,-13.16849,-104.463,-20.8299,-14.47218,-94.09169,-36.19593,-12.95132,-69.10144,53,18,25,26,95,74,18,21,29,92
6,10,101,-60.86908,-39.93106,-21.90765,-22.85757,-53.16463,-56.50629,-11.51269,-53.9386,-71.17641,11.72446,-54.45027,-62.01016,31.1106,-46.04509,-45.51071,100,46.19713,-25.23505,-28.098,14.21724,-13.27721,-94.33109,-2.002953,-12.66684,-104.7169,-20.75426,-14.14409,-94.31408,-36.03161,-13.13786,-69.12183,53,18,24,26,95,74,19,21,29,92
6,10,101,-60.45763,-39.97176,-22.14241,-22.77159,-53.26497,-57.05753,-11.44788,-54.01181,-71.69138,11.82229,-54.37361,-62.58885,31.07166,-46.0802,-45.77135,100,46.37788,-25.71982,-28.23984,15.00282,-13.60733,-94.33107,-1.470671,-12.58087,-104.8377,-20.50275,-14.20015,-94.38556,-35.73622,-13.48639,-69.01714,53,18,24,26,94,74,19,21,29,92
6,10,101,-60.67595,-39.53859,-22.01488,-22.85977,-52.35983,-58.93037,-11.11806,-53.35051,-72.73939,12.16911,-53.83992,-63.32861,31.39071,-45.75153,-46.08776,100,46.95404,-26.03828,-28.26678,16.12372,-14.3054,-93.97208,-0.7291679,-13.10966,-104.5878,-20.21651,-14.72659,-94.15764,-35.4719,-14.13133,-68.64442,54,18,25,27,95,73,19,22,29,92
6,10,101,-60.88921,-39.53339,-21.74042,-23.0052,-51.82115,-58.99957,-11.15224,-53.05974,-72.50629,12.08632,-53.52881,-63.09949,31.20853,-45.55949,-45.70775,100,47.0863,-26.09709,-28.22082,16.57414,-14.63066,-93.79803,-0.3580551,-13.49367,-104.4721,-20.02937,-14.9978,-94.08944,-35.35754,-14.30029,-68.58298,54,18,25,27,95,73,20,22,29,92
6,10,101,-60.68134,-39.65871,-21.67703,-23.03763,-51.79385,-58.7222,-11.27063,-53.23555,-72.04224,11.92418,-53.45833,-62.94075,30.96611,-45.46356,-45.55782,100,47.00086,-26.06476,-28.18487,16.69864,-14.99959,-93.74154,-0.04885101,-14.07249,-104.476,-19.80661,-15.34792,-94.16384,-35.41875,-14.15443,-68.88264,54,17,24,26,94,73,19,22,29,92
6,10,101,-60.47676,-39.55862,-21.72803,-23.11414,-51.61928,-59.27126,-11.26669,-53.13547,-72.41891,11.97591,-53.36028,-63.23979,31.09948,-45.30173,-45.90211,100,46.74463,-26.02528,-28.12656,16.55209,-15.30054,-93.85152,0.1551266,-14.66371,-104.636,-19.57869,-15.72311,-94.36035,-35.50512,-13.94418,-69.33345,54,17,24,27,94,73,19,22,29,92
6,10,101,-60.49884,-39.71477,-21.70742,-23.09668,-51.58504,-59.3203,-11.23438,-53.2119,-72.30253,11.97839,-53.63895,-62.89429,31.1126,-45.46596,-45.82169,100,46.28036,-26.07465,-28.0621,16.22889,-15.71843,-93.94879,0.3622665,-15.39883,-104.7671,-19.21741,-16.32147,-94.49361,-35.39693,-13.92239,-69.73241,54,17,25,26,94,73,19,22,29,92
6,10,101,-60.42669,-39.99113,-21.71132,-23.25414,-52.01563,-58.44284,-11.50912,-53.6599,-71.49498,11.74532,-53.93692,-62.38676,30.93607,-45.5787,-45.61653,100,46.03547,-25.95299,-28.00061,15.82931,-15.41133,-94.092,0.226656,-15.68665,-104.8156,-19.21056,-16.76826,-94.49396,-35.42982,-14.04677,-69.87,53,17,24,26,94,73,18,22,29,92
6,10,101,-60.43099,-40.07024,-21.51202,-23.43497,-51.77852,-59.30878,-11.68794,-53.43074,-72.08304,11.69476,-53.56213,-63.06662,31.17406,-45.1302,-46.30792,100,45.94779,-25.90677,-27.96698,15.58644,-15.05864,-94.18945,0.1434669,-15.8396,-104.8271,-19.11759,-17.13736,-94.46463,-35.29305,-14.20232,-69.94609,54,17,25,27,95,73,18,21,29,92
6,10,101,-59.9013,-39.45729,-21.78954,-23.26756,-50.92563,-60.40785,-11.33513,-52.66034,-72.97327,11.92494,-52.74745,-63.80481,31.34115,-44.41086,-46.8344,100,45.92029,-25.85834,-27.95901,15.41505,-15.1655,-94.12579,0.1729488,-16.36479,-104.7046,-18.88006,-17.82887,-94.31226,-35.01465,-14.6225,-69.94972,54,17,25,27,94,73,18,21,29,91
6,10,101,-59.55669,-39.14958,-21.94648,-23.04631,-50.81154,-60.73304,-11.23521,-52.48647,-73.42544,11.97031,-52.54218,-64.22384,31.46065,-44.1646,-47.32957,100,45.86234,-26.01598,-27.95018,15.40306,-15.31523,-94.04745,0.2360649,-16.56454,-104.653,-18.76935,-18.09149,-94.24484,-34.87663,-14.83545,-69.91022,54,17,24,27,94,73,18,21,29,91
6,10,101,-59.05522,-38.65561,-22.14674,-22.88156,-49.89122,-61.56936,-10.85074,-51.55367,-74.22854,12.2329,-52.11453,-64.17158,31.63683,-43.86198,-47.28095,100,45.59218,-26.34354,-27.9637,15.43549,-16.09595,-93.77858,0.5096607,-17.06354,-104.5159,-18.4164,-18.54431,-94.10965,-34.5198,-15.15622,-69.87154,54,17,25,27,94,73,18,21,29,91
6,10,101,-58.41861,-38.34616,-22.42996,-22.68993,-49.59938,-61.77609,-10.65105,-51.25244,-74.45503,12.31177,-51.78409,-64.3494,31.68787,-43.57799,-47.51625,100,45.43873,-26.5498,-27.9306,15.39263,-16.38525,-93.61377,0.5243912,-17.07585,-104.4288,-18.42188,-18.4417,-94.06154,-34.54437,-15.08386,-69.85294,54,17,25,26,93,72,18,21,29,91
6,10,101,-57.9613,-37.43828,-22.60523,-22.46931,-47.28555,-65.08181,-9.890549,-49.12383,-77.2539,12.82655,-50.22212,-66.0561,31.87883,-42.52869,-48.16834,100,45.56786,-26.54761,-27.92593,15.44654,-15.31625,-93.66266,0.06884766,-15.46312,-104.5137,-18.98851,-16.63629,-94.29465,-35.10587,-13.7858,-69.98163,56,17,25,27,93,73,18,21,29,91
6,10,101,-57.49097,-36.92198,-23.00742,-22.17143,-47.049,-65.79406,-9.653107,-49.06639,-77.57038,12.87648,-50.06676,-66.37119,31.77419,-42.30371,-48.49592,100,45.51674,-26.44702,-27.91862,15.36401,-14.79207,-93.78654,-0.1967468,-14.71286,-104.6262,-19.3224,-15.75787,-94.45518,-35.4762,-13.09277,-70.08222,56,17,25,27,92,73,18,21,29,92
6,10,101,-56.9812,-35.77902,-23.52419,-21.78637,-45.40067,-68.47614,-9.159157,-47.68459,-79.91465,13.08135,-49.04343,-67.90054,31.75148,-41.38708,-49.58968,100,45.24673,-26.52892,-27.93538,15.24968,-13.64131,-94.07849,-0.6034279,-13.14622,-104.8765,-19.78065,-14.15897,-94.7238,-35.94228,-11.90547,-70.21935,57,17,25,27,92,73,19,21,29,92
6,10,101,-56.37976,-34.50117,-24.30119,-21.71207,-44.39932,-71.08178,-8.964493,-47.30795,-81.08289,13.1869,-48.23083,-69.57009,31.73235,-40.50003,-51.08248,100,44.73097,-26.75662,-27.86384,15.0425,-12.52202,-94.30022,-0.9603081,-11.61842,-105.0606,-20.22025,-12.80209,-94.82684,-36.28315,-11.02963,-70.16039,59,16,24,27,92,74,19,21,29,92
6,10,101,-55.32535,-33.28207,-25.0715,-21.27683,-39.68245,-78.28151,-7.917557,-43.61536,-86.24648,14.14823,-45.33961,-74.30498,32.07558,-38.58415,-54.11531,100,44.14529,-26.91504,-27.82098,14.72386,-11.64558,-94.6424,-1.189812,-10.64789,-105.3767,-20.43842,-12.06999,-94.99805,-36.42075,-10.45306,-70.23759,63,16,25,27,92,74,19,21,29,92
6,10,101,-54.48265,-31.42871,-25.63774,-20.92144,-35.30176,-82.87401,-6.402222,-38.98854,-91.06868,15.88703,-40.54251,-80.04337,33.5947,-34.92653,-58.37701,100,43.99483,-26.91937,-27.85133,14.68067,-10.60609,-94.98105,-1.409286,-9.934296,-105.6938,-20.72878,-11.64656,-95.2253,-36.62087,-10.18907,-70.35666,66,17,24,28,94,75,19,22,29,92
6,10,101,-55.18692,-30.10725,-25.75381,-21.21033,-29.31633,-87.55716,-4.366714,-31.89395,-96.66585,18.38489,-33.85637,-85.81622,36.01387,-30.58539,-62.11072,100,44.03222,-27.06183,-27.8665,14.9368,-10.5108,-94.81155,-1.240118,-10.05084,-105.566,-20.68,-11.79181,-95.13275,-36.56365,-10.37915,-70.28494,70,19,25,29,98,74,19,22,29,92
6,10,101,-56.53916,-28.61899,-26.03864,-21.34366,-26.03036,-89.41931,-2.894234,-26.38382,-100.0645,20.12566,-27.29698,-90.34373,38.43913,-25.11269,-65.88103,100,44.22463,-28.17061,-27.55142,15.75022,-12.47308,-93.5954,-0.06497955,-11.92589,-104.6223,-19.76319,-13.39554,-94.42316,-35.73857,-11.65733,-69.81859,72,21,25,30,103,73,19,22,29,91
6,10,101,-57.49602,-28.69452,-26.23709,-21.65927,-24.55859,-91.02498,-2.423248,-23.18327,-102.7284,20.81303,-23.29156,-93.42633,39.61438,-21.48343,-68.49429,100,44.19508,-28.52385,-27.35367,15.87283,-12.38242,-93.7301,-0.109911,-11.43498,-104.8333,-19.78923,-12.60162,-94.67892,-36.0377,-10.98073,-70.03386,74,22,25,31,106,73,19,22,29,92
6,10,101,-58.41816,-28.54126,-26.51571,-21.03413,-21.9481,-92.6021,-1.209045,-19.52904,-104.5059,22.20422,-20.40236,-94.7177,39.96712,-20.09755,-69.18581,100,44.10813,-28.1902,-27.27785,15.43372,-10.95296,-94.60605,-0.7635841,-9.979416,-105.5942,-20.38322,-11.07712,-95.32687,-36.91283,-9.54425,-70.54785,76,23,25,31,107,75,19,22,29,93
6,10,101,-59.05784,-28.97345,-26.43983,-21.05441,-20.93781,-92.55256,-0.9261703,-18.00099,-104.6557,22.68512,-18.97684,-94.72337,40.39153,-19.07077,-69.2615,100,44.186,-27.79485,-27.36035,15.10378,-8.882217,-95.55803,-1.475058,-8.198135,-106.4686,-21.02392,-9.50914,-96.03525,-37.59412,-8.088486,-71.06377,76,23,25,31,108,76,19,22,30,94
6,10,101,-59.72632,-29.61301,-26.09689,-21.34908,-18.78949,-92.88665,-0.8491135,-16.832,-104.4449,22.92645,-18.114,-94.33088,40.74368,-18.58229,-68.75491,100,44.16194,-27.62257,-27.57234,15.07972,-7.845428,-95.91612,-1.600975,-7.482986,-106.7865,-21.15524,-8.966599,-96.29765,-37.60463,-7.573624,-71.26247,77,23,25,31,109,76,19,22,29,94
6,10,101,-60.27074,-30.11139,-25.80397,-21.35588,-18.40036,-92.715,-0.6287956,-15.43892,-104.7039,23.42066,-16.50043,-94.62941,41.14773,-17.44406,-68.83948,100,44.11139,-27.76422,-27.56407,15.37011,-8.169373,-95.49678,-1.248104,-7.837509,-106.5307,-21.09862,-9.059311,-96.14432,-37.67444,-7.451447,-71.23006,78,24,26,31,110,76,19,22,29,94
6,10,101,-60.36428,-31.26318,-25.39343,-21.2228,-20.73279,-91.21631,-1.254234,-17.06241,-103.5798,22.41749,-18.62234,-93.27316,39.83028,-19.23769,-67.72745,100,43.86856,-27.97859,-27.41374,15.69165,-9.108566,-94.97903,-0.6641674,-8.884338,-106.0417,-20.77932,-9.778946,-95.79567,-37.57567,-7.858353,-71.0549,77,23,25,30,109,75,19,22,29,94
6,10,101,-60.36485,-31.17184,-25.27182,-21.09647,-18.82114,-91.915,-0.6024323,-14.7122,-104.163,23.33792,-16.27621,-93.89968,40.95307,-17.44624,-68.32336,100,43.72514,-27.98,-27.30421,15.77626,-10.3194,-94.69788,-0.3011227,-9.847092,-105.7579,-20.49234,-10.58194,-95.55,-37.41642,-8.414932,-70.90131,78,24,26,31,110,75,19,22,29,94
6,10,101,-60.32459,-31.61275,-24.95335,-21.94491,-21.90608,-90.13209,-2.078724,-18.41815,-102.0075,22.02455,-19.00421,-92.2736,40.00965,-19.28755,-67.21079,100,43.63221,-27.68306,-27.38605,15.72898,-10.9518,-94.90902,-0.3061104,-10.11972,-105.9849,-20.39349,-10.97838,-95.70249,-37.3388,-8.722046,-71.01728,76,23,26,30,109,74,19,22,30,93
6,10,101,-59.97183,-30.73175,-25.24105,-21.53448,-18.26511,-91.84729,-1.131466,-15.84914,-102.9727,22.91989,-16.94521,-93.09311,40.67346,-17.71098,-67.88083,100,43.37746,-27.44586,-27.61416,15.84391,-10.52351,-95.31496,-0.35569,-9.874603,-106.3206,-20.28793,-11.01541,-95.93522,-37.09711,-8.853546,-71.12673,77,23,26,30,110,75,19,22,30,93
6,10,101,-59.3493,-29.65181,-25.86397,-21.33969,-15.34369,-93.64442,-0.5167503,-13.45779,-104.6274,23.72629,-14.40594,-94.76103,41.68102,-15.32602,-69.09399,100,43.34999,-26.97058,-27.84172,15.86232,-10.24812,-95.44949,-0.4089775,-9.832047,-106.4229,-20.30774,-10.99965,-96.00696,-36.97225,-8.860977,-71.12924,79,23,26,31,110,74,19,22,30,93
6,10,101,-58.25365,-29.67535,-26.43446,-21.45668,-18.61943,-92.8506,-1.079479,-15.5416,-104.4779,22.48639,-16.10187,-94.7198,40.39201,-16.04268,-69.27728,100,43.73884,-26.4848,-27.92558,15.95637,-10.08505,-95.26474,-0.4911423,-9.592178,-106.2854,-20.67024,-10.38432,-95.96181,-37.34588,-8.360931,-71.03688,76,23,25,31,108,74,19,22,30,93
6,10,101,-58.23609,-29.12459,-26.62417,-21.11596,-20.11166,-91.86772,-1.404236,-15.32787,-104.213,22.4099,-15.77788,-94.46722,39.99541,-16.01035,-69.31091,100,44.27256,-26.31029,-27.85403,16.19464,-10.75027,-94.96292,-0.3607864,-9.757721,-106.1831,-20.8631,-10.15945,-95.93906,-37.75621,-8.139053,-71.017,75,23,25,30,107,74,20,22,30,94
6,10,101,-58.17668,-28.90416,-26.65845,-20.89482,-21.05853,-91.23,-1.609303,-15.39059,-103.9316,22.29475,-15.83493,-94.16936,39.68397,-16.26509,-69.1673,100,44.29532,-26.66847,-27.7496,16.273,-11.83908,-94.58195,-0.1461334,-10.29045,-106.067,-20.80124,-10.43468,-95.88649,-37.87798,-8.386932,-70.98656,74,23,25,30,107,73,20,23,30,94
